month,avg_players,gain,gain_percent,peak_players,name,steam_appid
Oct-17,12151.0,1355.03,0.1255,33188,巫师 3：狂猎,292030
Sep-17,10795.97,708.83,0.0703,23085,巫师 3：狂猎,292030
Aug-17,10087.14,-4786.93,-0.3218,18445,巫师 3：狂猎,292030
Jul-17,14874.07,-1152.16,-0.0719,29255,巫师 3：狂猎,292030
Jun-17,16026.23,6239.75,0.6376,34131,巫师 3：狂猎,292030
May-17,9786.48,-1386.81,-0.1241,17637,巫师 3：狂猎,292030
Apr-17,11173.29,860.74,0.0834999999999999,22658,巫师 3：狂猎,292030
Mar-17,10312.55,-2706.48,-0.2079,19812,巫师 3：狂猎,292030
Feb-17,13019.03,-3029.6,-0.1888,25989,巫师 3：狂猎,292030
Jan-17,16048.63,4151.47,0.3489,31967,巫师 3：狂猎,292030
Dec-16,11897.16,2784.15,0.3055,24570,巫师 3：狂猎,292030
Nov-16,9113.02,333.46,0.038,21281,巫师 3：狂猎,292030
Oct-16,8779.56,-712.56,-0.0751,17821,巫师 3：狂猎,292030
Sep-16,9492.12,-61.88,-0.0065,18718,巫师 3：狂猎,292030
Aug-16,9554.01,-4876.45,-0.3379,18860,巫师 3：狂猎,292030
Jul-16,14430.46,-7693.33,-0.3477,31244,巫师 3：狂猎,292030
Jun-16,22123.79,12672.55,1.3408000000000002,53576,巫师 3：狂猎,292030
May-16,9451.24,4345.82,0.8512000000000001,49246,巫师 3：狂猎,292030
Apr-16,5105.42,-691.59,-0.1193,10318,巫师 3：狂猎,292030
Mar-16,5797.01,-1942.29,-0.251,11539,巫师 3：狂猎,292030
Feb-16,7739.3,-3314.15,-0.2998,14799,巫师 3：狂猎,292030
Jan-16,11053.46,2086.86,0.2327,23429,巫师 3：狂猎,292030
Dec-15,8966.6,2731.83,0.4382,18536,巫师 3：狂猎,292030
Nov-15,6234.78,-1865.02,-0.2303,15187,巫师 3：狂猎,292030
Oct-15,8099.79,1840.75,0.2941,20651,巫师 3：狂猎,292030
Sep-15,6259.05,-838.79,-0.1182,13733,巫师 3：狂猎,292030
Aug-15,7097.83,-3007.96,-0.2976,13948,巫师 3：狂猎,292030
Jul-15,10105.8,-12707.32,-0.557,22148,巫师 3：狂猎,292030
Jun-15,22813.12,-29103.42,-0.5606,55408,巫师 3：狂猎,292030
May-15,51916.54,-,0.0,92268,巫师 3：狂猎,292030
Sep-25,28485.08,-16129.38,-0.3615,45541,RimWorld,294100
Aug-25,44614.45,-6519.53,-0.1275,75236,RimWorld,294100
Jul-25,51133.98,26106.07,1.0431,95851,RimWorld,294100
Jun-25,25027.92,1727.94,0.0742,37773,RimWorld,294100
May-25,23299.97,-875.64,-0.0362,34564,RimWorld,294100
Apr-25,24175.62,778,0.0333,37232,RimWorld,294100
Mar-25,23397.62,-284,-0.012,37719,RimWorld,294100
Feb-25,23681.62,48.4,0.002,35308,RimWorld,294100
Jan-25,23633.22,2350.54,0.1104,34240,RimWorld,294100
Dec-24,21282.67,861.48,0.0421999999999999,28974,RimWorld,294100
Nov-24,20421.19,-348.32,-0.0168,28831,RimWorld,294100
Oct-24,20769.51,715.77,0.0356999999999999,32219,RimWorld,294100
Sep-24,20053.75,-1910.27,-0.087,29619,RimWorld,294100
Aug-24,21964.01,418.77,0.0194,31007,RimWorld,294100
Jul-24,21545.25,342.6,0.0162,31362,RimWorld,294100
Jun-24,21202.64,-6119.8,-0.2239999999999999,33001,RimWorld,294100
May-24,27322.44,-5662.85,-0.1717,46527,RimWorld,294100
Apr-24,32985.29,12685.4,0.6249,62257,RimWorld,294100
Mar-24,20299.88,2191.29,0.121,31539,RimWorld,294100
Feb-24,18108.59,-1048.35,-0.0547,26012,RimWorld,294100
Jan-24,19156.94,-192.4,-0.0098999999999999,27401,RimWorld,294100
Dec-23,19349.34,116.73,0.0060999999999999,27298,RimWorld,294100
Nov-23,19232.6,435.62,0.0232,28208,RimWorld,294100
Oct-23,18796.98,2572.62,0.1586,27351,RimWorld,294100
Sep-23,16224.36,-2626.41,-0.1393,24980,RimWorld,294100
Aug-23,18850.76,-1905.71,-0.0917999999999999,28384,RimWorld,294100
Jul-23,20756.48,3338.92,0.1917,28545,RimWorld,294100
Jun-23,17417.55,-1720.69,-0.0899,24379,RimWorld,294100
May-23,19138.24,335.71,0.0179,28614,RimWorld,294100
Apr-23,18802.53,961.86,0.0538999999999999,30015,RimWorld,294100
Mar-23,17840.67,-2205.18,-0.11,25891,RimWorld,294100
Feb-23,20045.85,-3105.42,-0.1341,30310,RimWorld,294100
Jan-23,23151.27,521.47,0.023,31951,RimWorld,294100
Dec-22,22629.8,-9075.2,-0.2862,32547,RimWorld,294100
Nov-22,31704.99,6373.81,0.2516,54009,RimWorld,294100
Oct-22,25331.18,7726.65,0.4389,60742,RimWorld,294100
Sep-22,17604.53,-2616.5,-0.1294,26309,RimWorld,294100
Aug-22,20221.03,719.19,0.0369,30045,RimWorld,294100
Jul-22,19501.84,1609.24,0.0899,28853,RimWorld,294100
Jun-22,17892.6,-414.76,-0.0227,25466,RimWorld,294100
May-22,18307.36,460.97,0.0258,25979,RimWorld,294100
Apr-22,17846.39,587.29,0.034,25261,RimWorld,294100
Mar-22,17259.1,-721.08,-0.0401,24915,RimWorld,294100
Feb-22,17980.18,-456.05,-0.0247,24798,RimWorld,294100
Jan-22,18436.22,2276.58,0.1409,25439,RimWorld,294100
Dec-21,16159.64,284.35,0.0179,22119,RimWorld,294100
Nov-21,15875.3,-890.06,-0.0530999999999999,22404,RimWorld,294100
Oct-21,16765.36,-3583.37,-0.1761,24198,RimWorld,294100
Sep-21,20348.73,-9109.17,-0.3092,31984,RimWorld,294100
Aug-21,29457.9,4218.47,0.1671,45856,RimWorld,294100
Jul-21,25239.43,9208.12,0.5744,50850,RimWorld,294100
Jun-21,16031.31,1175.48,0.0791,22271,RimWorld,294100
May-21,14855.82,368.36,0.0254,20751,RimWorld,294100
Apr-21,14487.47,-408.34,-0.0274,20736,RimWorld,294100
Mar-21,14895.8,-3527.53,-0.1914999999999999,21941,RimWorld,294100
Feb-21,18423.33,-238.01,-0.0128,26260,RimWorld,294100
Jan-21,18661.34,4384.21,0.3071,26982,RimWorld,294100
Dec-20,14277.14,-492.11,-0.0333,22168,RimWorld,294100
Nov-20,14769.24,918.22,0.0663,20737,RimWorld,294100
Oct-20,13851.02,-1475.41,-0.0963,19572,RimWorld,294100
Sep-20,15326.43,-1202.84,-0.0728,22093,RimWorld,294100
Aug-20,16529.27,1285.9,0.0843999999999999,23344,RimWorld,294100
Jul-20,15243.38,946.01,0.0662,20531,RimWorld,294100
Jun-20,14297.36,-516.8,-0.0349,19981,RimWorld,294100
May-20,14814.16,-2757.61,-0.1568999999999999,21491,RimWorld,294100
Apr-20,17571.78,-8540.01,-0.3271,25649,RimWorld,294100
Mar-20,26111.78,10674.82,0.6915,41637,RimWorld,294100
Feb-20,15436.96,3326.24,0.2747,38204,RimWorld,294100
Jan-20,12110.73,2141.26,0.2148,18083,RimWorld,294100
Dec-19,9969.46,-60.18,-0.006,15356,RimWorld,294100
Nov-19,10029.64,-15.51,-0.0015,15292,RimWorld,294100
Oct-19,10045.15,-418.25,-0.04,15923,RimWorld,294100
Sep-19,10463.4,-953.13,-0.0834999999999999,16282,RimWorld,294100
Aug-19,11416.53,1374.67,0.1369,16719,RimWorld,294100
Jul-19,10041.86,-333.18,-0.0321,15208,RimWorld,294100
Jun-19,10375.04,-459.21,-0.0424,15280,RimWorld,294100
May-19,10834.25,200.99,0.0189,16594,RimWorld,294100
Apr-19,10633.26,40.04,0.0038,16900,RimWorld,294100
Mar-19,10593.21,-1078.79,-0.0924,15920,RimWorld,294100
Feb-19,11672.0,-235.63,-0.0197999999999999,18211,RimWorld,294100
Jan-19,11907.63,1810.21,0.1793,18208,RimWorld,294100
Dec-18,10097.42,-3200.14,-0.2407,15760,RimWorld,294100
Nov-18,13297.56,290,0.0223,23774,RimWorld,294100
Oct-18,13007.56,3379.82,0.3510999999999999,28380,RimWorld,294100
Sep-18,9627.73,2178.57,0.2925,15159,RimWorld,294100
Aug-18,7449.17,-353.69,-0.0453,11169,RimWorld,294100
Jul-18,7802.86,1284.6,0.1971,12450,RimWorld,294100
Jun-18,6518.26,220.28,0.035,9500,RimWorld,294100
May-18,6297.99,-210.89,-0.0324,9555,RimWorld,294100
Apr-18,6508.88,284.89,0.0458,10001,RimWorld,294100
Mar-18,6223.99,-155.58,-0.0243999999999999,9644,RimWorld,294100
Feb-18,6379.57,-1294.82,-0.1687,10030,RimWorld,294100
Jan-18,7674.39,-726.06,-0.0864,12072,RimWorld,294100
Dec-17,8400.45,1368.76,0.1946999999999999,14244,RimWorld,294100
Nov-17,7031.69,1278.68,0.2223,14223,RimWorld,294100
Oct-17,5753.01,15.3,0.0027,9188,RimWorld,294100
Sep-17,5737.71,-387.24,-0.0632,9066,RimWorld,294100
Aug-17,6124.95,-593.73,-0.0883999999999999,9167,RimWorld,294100
Jul-17,6718.67,-614.27,-0.0838,10193,RimWorld,294100
Jun-17,7332.94,1630.57,0.2859,12135,RimWorld,294100
May-17,5702.37,359.16,0.0672,11795,RimWorld,294100
Apr-17,5343.21,-250.59,-0.0448,8261,RimWorld,294100
Mar-17,5593.8,-791.51,-0.124,9027,RimWorld,294100
Feb-17,6385.31,-1920.64,-0.2312,10340,RimWorld,294100
Jan-17,8305.95,3165.01,0.6156,13447,RimWorld,294100
Dec-16,5140.94,1191.87,0.3018,11727,RimWorld,294100
Nov-16,3949.07,-573.06,-0.1267,6218,RimWorld,294100
Oct-16,4522.13,-1601.03,-0.2615,8604,RimWorld,294100
Sep-16,6123.16,-1684.69,-0.2158,10259,RimWorld,294100
Aug-16,7807.85,3107.26,0.6609999999999999,13484,RimWorld,294100
Jul-16,4700.59,4698.66,2430.339,14984,RimWorld,294100
Jun-16,1.93,0.66,0.5197999999999999,6,RimWorld,294100
May-16,1.27,-,0.0,3,RimWorld,294100
Sep-25,3423.63,87.34,0.0262,7461,FOR HONOR™,304390
Aug-25,3336.29,312.02,0.1032,6135,FOR HONOR™,304390
Jul-25,3024.27,744.89,0.3268,7371,FOR HONOR™,304390
Jun-25,2279.38,-209.49,-0.0842,3885,FOR HONOR™,304390
May-25,2488.87,-453.05,-0.154,4241,FOR HONOR™,304390
Apr-25,2941.92,-457.26,-0.1344999999999999,4955,FOR HONOR™,304390
Mar-25,3399.18,684.51,0.2522,6041,FOR HONOR™,304390
Feb-25,2714.67,10.49,0.0039,4428,FOR HONOR™,304390
Jan-25,2704.19,12.29,0.0046,5887,FOR HONOR™,304390
Dec-24,2691.9,131.5,0.0513999999999999,8735,FOR HONOR™,304390
Nov-24,2560.4,-445.75,-0.1483,4282,FOR HONOR™,304390
Oct-24,3006.15,-227.95,-0.0705,6127,FOR HONOR™,304390
Sep-24,3234.1,-486.99,-0.1309,6099,FOR HONOR™,304390
Aug-24,3721.09,491.19,0.1521,6015,FOR HONOR™,304390
Jul-24,3229.9,416.55,0.1481,7896,FOR HONOR™,304390
Jun-24,2813.35,-693.93,-0.1979,4467,FOR HONOR™,304390
May-24,3507.28,359.6,0.1142,6457,FOR HONOR™,304390
Apr-24,3147.68,-355.85,-0.1016,5735,FOR HONOR™,304390
Mar-24,3503.53,-405.04,-0.1036,5924,FOR HONOR™,304390
Feb-24,3908.57,413.27,0.1182,7082,FOR HONOR™,304390
Jan-24,3495.3,243.87,0.075,5593,FOR HONOR™,304390
Dec-23,3251.44,361.07,0.1249,5187,FOR HONOR™,304390
Nov-23,2890.36,-62.08,-0.021,4720,FOR HONOR™,304390
Oct-23,2952.44,-500.75,-0.145,5161,FOR HONOR™,304390
Sep-23,3453.19,-920.98,-0.2105,5966,FOR HONOR™,304390
Aug-23,4374.17,-55.74,-0.0126,9317,FOR HONOR™,304390
Jul-23,4429.91,1594.28,0.5622,10616,FOR HONOR™,304390
Jun-23,2835.64,-361.75,-0.1131,4183,FOR HONOR™,304390
May-23,3197.39,-150.9,-0.0451,5211,FOR HONOR™,304390
Apr-23,3348.29,-442.02,-0.1166,6339,FOR HONOR™,304390
Mar-23,3790.31,205.87,0.0574,6375,FOR HONOR™,304390
Feb-23,3584.44,274.63,0.083,6726,FOR HONOR™,304390
Jan-23,3309.81,441.94,0.1541,5792,FOR HONOR™,304390
Dec-22,2867.87,234.9,0.0892,4579,FOR HONOR™,304390
Nov-22,2632.97,-127.69,-0.0463,4591,FOR HONOR™,304390
Oct-22,2760.66,-307.24,-0.1001,4777,FOR HONOR™,304390
Sep-22,3067.9,-1257.28,-0.2907,5060,FOR HONOR™,304390
Aug-22,4325.18,579.92,0.1548,9307,FOR HONOR™,304390
Jul-22,3745.26,513.85,0.159,10145,FOR HONOR™,304390
Jun-22,3231.41,470.99,0.1705999999999999,5271,FOR HONOR™,304390
May-22,2760.42,-204.83,-0.0691,4819,FOR HONOR™,304390
Apr-22,2965.24,-40.09,-0.0133,5150,FOR HONOR™,304390
Mar-22,3005.34,-775.38,-0.2051,5869,FOR HONOR™,304390
Feb-22,3780.72,100.88,0.0274,7624,FOR HONOR™,304390
Jan-22,3679.84,603.23,0.1961,8576,FOR HONOR™,304390
Dec-21,3076.6,-447.3,-0.1268999999999999,5055,FOR HONOR™,304390
Nov-21,3523.9,568.21,0.1921999999999999,6518,FOR HONOR™,304390
Oct-21,2955.69,-542.43,-0.1551,5401,FOR HONOR™,304390
Sep-21,3498.12,168.92,0.0507,6376,FOR HONOR™,304390
Aug-21,3329.2,-326.88,-0.0894,5200,FOR HONOR™,304390
Jul-21,3656.08,677.62,0.2275,7421,FOR HONOR™,304390
Jun-21,2978.46,204.16,0.0736,5071,FOR HONOR™,304390
May-21,2774.3,-720.54,-0.2062,4972,FOR HONOR™,304390
Apr-21,3494.84,-414.06,-0.1059,5846,FOR HONOR™,304390
Mar-21,3908.9,544.42,0.1618,6664,FOR HONOR™,304390
Feb-21,3364.48,80.92,0.0246,5230,FOR HONOR™,304390
Jan-21,3283.56,66.7,0.0207,5163,FOR HONOR™,304390
Dec-20,3216.85,384.36,0.1357,5877,FOR HONOR™,304390
Nov-20,2832.49,-34.36,-0.012,4401,FOR HONOR™,304390
Oct-20,2866.85,-676.27,-0.1909,4767,FOR HONOR™,304390
Sep-20,3543.12,-1505.19,-0.2982,6504,FOR HONOR™,304390
Aug-20,5048.3,320.97,0.0679,13358,FOR HONOR™,304390
Jul-20,4727.34,722.95,0.1805,10060,FOR HONOR™,304390
Jun-20,4004.39,541.5,0.1564,9750,FOR HONOR™,304390
May-20,3462.89,-103.94,-0.0291,5259,FOR HONOR™,304390
Apr-20,3566.83,-420.15,-0.1054,5415,FOR HONOR™,304390
Mar-20,3986.98,274.93,0.0741,7217,FOR HONOR™,304390
Feb-20,3712.04,840.4,0.2927,6720,FOR HONOR™,304390
Jan-20,2871.65,-4.23,-0.0015,5197,FOR HONOR™,304390
Dec-19,2875.87,-440.33,-0.1328,5803,FOR HONOR™,304390
Nov-19,3316.21,330.31,0.1106,7355,FOR HONOR™,304390
Oct-19,2985.9,-674.89,-0.1844,5548,FOR HONOR™,304390
Sep-19,3660.78,-1267.18,-0.2571,6884,FOR HONOR™,304390
Aug-19,4927.97,1394.25,0.3946,9552,FOR HONOR™,304390
Jul-19,3533.72,-433.97,-0.1094,5616,FOR HONOR™,304390
Jun-19,3967.7,-969.29,-0.1963,6898,FOR HONOR™,304390
May-19,4936.98,150.58,0.0315,12506,FOR HONOR™,304390
Apr-19,4786.4,-245.06,-0.0487,8582,FOR HONOR™,304390
Mar-19,5031.46,-1293.97,-0.2046,8897,FOR HONOR™,304390
Feb-19,6325.43,720.25,0.1285,12198,FOR HONOR™,304390
Jan-19,5605.19,-183.96,-0.0318,15529,FOR HONOR™,304390
Dec-18,5789.15,-969.42,-0.1434,10979,FOR HONOR™,304390
Nov-18,6758.57,-2662.26,-0.2826,14773,FOR HONOR™,304390
Oct-18,9420.82,-3590.64,-0.276,19619,FOR HONOR™,304390
Sep-18,13011.47,-7651.34,-0.3703,37553,FOR HONOR™,304390
Aug-18,20662.81,15523.77,3.0208,216499,FOR HONOR™,304390
Jul-18,5139.04,257.36,0.0527,8204,FOR HONOR™,304390
Jun-18,4881.68,-734.44,-0.1308,9902,FOR HONOR™,304390
May-18,5616.11,2659.21,0.8993000000000001,18583,FOR HONOR™,304390
Apr-18,2956.9,-229.47,-0.072,4974,FOR HONOR™,304390
Mar-18,3186.37,-88.72,-0.0271,7199,FOR HONOR™,304390
Feb-18,3275.1,1152.76,0.5432,8202,FOR HONOR™,304390
Jan-18,2122.33,234.27,0.1241,3711,FOR HONOR™,304390
Dec-17,1888.06,-121.13,-0.0603,3736,FOR HONOR™,304390
Nov-17,2009.18,825.63,0.6976,4880,FOR HONOR™,304390
Oct-17,1183.55,-455.24,-0.2778,2485,FOR HONOR™,304390
Sep-17,1638.79,-1279.06,-0.4384,3225,FOR HONOR™,304390
Aug-17,2917.85,1664.01,1.3271000000000002,11359,FOR HONOR™,304390
Jul-17,1253.84,-450.78,-0.2644,1941,FOR HONOR™,304390
Jun-17,1704.62,-1355.43,-0.4429,3481,FOR HONOR™,304390
May-17,3060.05,-406.61,-0.1173,7518,FOR HONOR™,304390
Apr-17,3466.66,-5251.34,-0.6024,6939,FOR HONOR™,304390
Mar-17,8718.0,-19372.31,-0.6896,20449,FOR HONOR™,304390
Feb-17,28090.31,-,0.0,45923,FOR HONOR™,304390
Sep-25,10062.14,-603.18,-0.0566,16890,Unturned,304930
Aug-25,10665.33,-1263.41,-0.1059,15086,Unturned,304930
Jul-25,11928.73,-78.44,-0.0065,18685,Unturned,304930
Jun-25,12007.17,-1755.35,-0.1275,20845,Unturned,304930
May-25,13762.52,-939.1,-0.0639,25764,Unturned,304930
Apr-25,14701.62,1327.84,0.0993,26583,Unturned,304930
Mar-25,13373.78,-718.61,-0.051,34966,Unturned,304930
Feb-25,14092.4,366.98,0.0266999999999999,21637,Unturned,304930
Jan-25,13725.42,-1881.65,-0.1206,21828,Unturned,304930
Dec-24,15607.07,838,0.0567,21919,Unturned,304930
Nov-24,14769.06,56.9,0.0039,22660,Unturned,304930
Oct-24,14712.16,-2098.83,-0.1248,20863,Unturned,304930
Sep-24,16811.0,-7348.55,-0.3042,25278,Unturned,304930
Aug-24,24159.55,-982.74,-0.0391,32121,Unturned,304930
Jul-24,25142.29,-10131.87,-0.2872,33373,Unturned,304930
Jun-24,35274.17,-17499.96,-0.3315999999999999,65056,Unturned,304930
May-24,52774.12,3362.82,0.0681,68749,Unturned,304930
Apr-24,49411.3,-1263.32,-0.0249,59825,Unturned,304930
Mar-24,50674.63,-1026.54,-0.0199,60566,Unturned,304930
Feb-24,51701.17,-684.37,-0.0131,62022,Unturned,304930
Jan-24,52385.54,4196.48,0.0871,63843,Unturned,304930
Dec-23,48189.05,-3208.27,-0.0624,64089,Unturned,304930
Nov-23,51397.32,1920.18,0.0388,58931,Unturned,304930
Oct-23,49477.14,-4758.81,-0.0877,61493,Unturned,304930
Sep-23,54235.95,-4201.15,-0.0719,63176,Unturned,304930
Aug-23,58437.1,-3375.42,-0.0546,67996,Unturned,304930
Jul-23,61812.52,6275.2,0.113,71195,Unturned,304930
Jun-23,55537.32,-2416.51,-0.0417,69271,Unturned,304930
May-23,57953.83,3040.43,0.0554,66720,Unturned,304930
Apr-23,54913.4,1611.54,0.0302,67282,Unturned,304930
Mar-23,53301.87,-7885.8,-0.1289,67724,Unturned,304930
Feb-23,61187.67,-5709.86,-0.0853999999999999,102075,Unturned,304930
Jan-23,66897.53,12615.36,0.2324,112648,Unturned,304930
Dec-22,54282.17,1138.33,0.0214,72690,Unturned,304930
Nov-22,53143.84,579.86,0.011,64494,Unturned,304930
Oct-22,52563.98,26823.86,1.0421,92850,Unturned,304930
Sep-22,25740.12,-4762.32,-0.1561,61694,Unturned,304930
Aug-22,30502.44,-1266.96,-0.0399,67415,Unturned,304930
Jul-22,31769.4,-1087.51,-0.0331,60660,Unturned,304930
Jun-22,32856.91,545.93,0.0169,56376,Unturned,304930
May-22,32310.98,-1788.09,-0.0524,51601,Unturned,304930
Apr-22,34099.07,2879.65,0.0922,50004,Unturned,304930
Mar-22,31219.42,-1198.5,-0.037,46292,Unturned,304930
Feb-22,32417.92,-4442.95,-0.1205,46477,Unturned,304930
Jan-22,36860.88,3678.4,0.1109,55031,Unturned,304930
Dec-21,33182.48,4570.94,0.1598,70692,Unturned,304930
Nov-21,28611.55,4080.19,0.1663,60269,Unturned,304930
Oct-21,24531.35,-343.04,-0.0138,33361,Unturned,304930
Sep-21,24874.39,-259.9,-0.0103,33682,Unturned,304930
Aug-21,25134.29,72.18,0.0029,34139,Unturned,304930
Jul-21,25062.11,1198.13,0.0501999999999999,36802,Unturned,304930
Jun-21,23863.98,379.11,0.0161,32713,Unturned,304930
May-21,23484.87,1533.44,0.0699,33759,Unturned,304930
Apr-21,21951.43,-97.65,-0.0044,30984,Unturned,304930
Mar-21,22049.08,-1506.85,-0.064,29638,Unturned,304930
Feb-21,23555.92,1513.64,0.0687,50209,Unturned,304930
Jan-21,22042.28,2856.68,0.1489,30006,Unturned,304930
Dec-20,19185.61,-817.29,-0.0409,32524,Unturned,304930
Nov-20,20002.9,-2258.73,-0.1015,33403,Unturned,304930
Oct-20,22261.63,4440.67,0.2492,36561,Unturned,304930
Sep-20,17820.96,-1901.39,-0.0964,29380,Unturned,304930
Aug-20,19722.35,2097.84,0.119,25994,Unturned,304930
Jul-20,17624.51,-4440.54,-0.2012,27512,Unturned,304930
Jun-20,22065.05,230.13,0.0105,33699,Unturned,304930
May-20,21834.93,-6897.02,-0.24,35923,Unturned,304930
Apr-20,28731.95,4933.22,0.2073,39947,Unturned,304930
Mar-20,23798.73,4045.67,0.2048,42396,Unturned,304930
Feb-20,19753.06,2088.05,0.1182,33921,Unturned,304930
Jan-20,17665.01,569.28,0.0333,34544,Unturned,304930
Dec-19,17095.73,-219.43,-0.0127,38088,Unturned,304930
Nov-19,17315.16,1641.61,0.1047,31714,Unturned,304930
Oct-19,15673.54,3616.46,0.2999,47500,Unturned,304930
Sep-19,12057.08,-1504.65,-0.1109,18809,Unturned,304930
Aug-19,13561.73,-1515.81,-0.1005,18376,Unturned,304930
Jul-19,15077.53,2984.85,0.2468,23751,Unturned,304930
Jun-19,12092.68,1244.58,0.1147,17004,Unturned,304930
May-19,10848.11,-387.92,-0.0345,17703,Unturned,304930
Apr-19,11236.02,-8.74,-0.0008,18742,Unturned,304930
Mar-19,11244.77,-5107.78,-0.3124,18997,Unturned,304930
Feb-19,16352.54,-6262.11,-0.2769,30621,Unturned,304930
Jan-19,22614.65,4451.94,0.2451,33900,Unturned,304930
Dec-18,18162.71,4012.41,0.2836,36913,Unturned,304930
Nov-18,14150.3,2568.02,0.2217,24199,Unturned,304930
Oct-18,11582.28,-225.07,-0.0191,21804,Unturned,304930
Sep-18,11807.35,-2773.74,-0.1902,20381,Unturned,304930
Aug-18,14581.09,-84.96,-0.0058,19884,Unturned,304930
Jul-18,14666.05,747.28,0.0537,20387,Unturned,304930
Jun-18,13918.77,3310.58,0.3121,20832,Unturned,304930
May-18,10608.19,29.53,0.0028,18483,Unturned,304930
Apr-18,10578.66,-1451,-0.1206,19593,Unturned,304930
Mar-18,12029.66,-1523.51,-0.1124,23439,Unturned,304930
Feb-18,13553.17,-2803.65,-0.1714,25783,Unturned,304930
Jan-18,16356.82,-488.14,-0.0289999999999999,30976,Unturned,304930
Dec-17,16844.96,2001.16,0.1348,32615,Unturned,304930
Nov-17,14843.81,-150.21,-0.01,32111,Unturned,304930
Oct-17,14994.02,-14.73,-0.001,31647,Unturned,304930
Sep-17,15008.75,-5873.72,-0.2813,29124,Unturned,304930
Aug-17,20882.47,-2681.87,-0.1138,29593,Unturned,304930
Jul-17,23564.34,4984.76,0.2683,38020,Unturned,304930
Jun-17,18579.59,1695.38,0.1003999999999999,29466,Unturned,304930
May-17,16884.21,-1400.48,-0.0766,30764,Unturned,304930
Apr-17,18284.68,166.93,0.0092,32278,Unturned,304930
Mar-17,18117.75,-4033.48,-0.1821,36179,Unturned,304930
Feb-17,22151.24,1019.93,0.0483,42677,Unturned,304930
Jan-17,21131.31,864.59,0.0426999999999999,37434,Unturned,304930
Dec-16,20266.72,-284.87,-0.0139,37381,Unturned,304930
Nov-16,20551.59,-2298.46,-0.1006,42720,Unturned,304930
Oct-16,22850.05,-1103.24,-0.0461,48001,Unturned,304930
Sep-16,23953.29,-10254.59,-0.2998,50338,Unturned,304930
Aug-16,34207.88,5468.59,0.1903,55141,Unturned,304930
Jul-16,28739.29,4588.32,0.19,39683,Unturned,304930
Jun-16,24150.97,7961.24,0.4917,38486,Unturned,304930
May-16,16189.73,-760.76,-0.0449,32941,Unturned,304930
Apr-16,16950.49,-2526.41,-0.1297,34174,Unturned,304930
Mar-16,19476.9,-1517.01,-0.0723,39345,Unturned,304930
Feb-16,20993.91,2145.39,0.1138,40166,Unturned,304930
Jan-16,18848.51,1587.38,0.092,42322,Unturned,304930
Dec-15,17261.13,2364.32,0.1586999999999999,33157,Unturned,304930
Nov-15,14896.81,-3599.84,-0.1946,29720,Unturned,304930
Oct-15,18496.65,1665.35,0.0989,36178,Unturned,304930
Sep-15,16831.3,-3141.6,-0.1573,35834,Unturned,304930
Aug-15,19972.91,2653.38,0.1532,31354,Unturned,304930
Jul-15,17319.53,5156.39,0.4239,27275,Unturned,304930
Jun-15,12163.14,1913.34,0.1867,19518,Unturned,304930
May-15,10249.8,-38.56,-0.0037,19261,Unturned,304930
Apr-15,10288.36,1897.25,0.2261,19519,Unturned,304930
Mar-15,8391.11,-1018.64,-0.1083,18889,Unturned,304930
Feb-15,9409.75,964.57,0.1142,17570,Unturned,304930
Jan-15,8445.18,5.78,0.0007,18529,Unturned,304930
Dec-14,8439.39,736.14,0.0956,16702,Unturned,304930
Nov-14,7703.26,-1207.74,-0.1355,16744,Unturned,304930
Oct-14,8911.0,-4031.77,-0.3115,20208,Unturned,304930
Sep-14,12942.77,-16417.64,-0.5592,28228,Unturned,304930
Aug-14,29360.41,-1433.81,-0.0466,53547,Unturned,304930
Jul-14,30794.22,30789.89,7110.243299999999,62450,Unturned,304930
Jun-14,4.33,-,0.0,20,Unturned,304930
Sep-25,8458.15,-1684.43,-0.1661,14035,The Elder Scrolls® Online,306130
Aug-25,10142.58,-94.33,-0.0092,17890,The Elder Scrolls® Online,306130
Jul-25,10236.91,-2920.8,-0.222,17083,The Elder Scrolls® Online,306130
Jun-25,13157.71,-45.45,-0.0034,26467,The Elder Scrolls® Online,306130
May-25,13203.16,740.04,0.0594,22800,The Elder Scrolls® Online,306130
Apr-25,12463.12,1540.22,0.141,20750,The Elder Scrolls® Online,306130
Mar-25,10922.9,-313.57,-0.0279,19385,The Elder Scrolls® Online,306130
Feb-25,11236.47,138.33,0.0125,20198,The Elder Scrolls® Online,306130
Jan-25,11098.14,796.76,0.0773,19833,The Elder Scrolls® Online,306130
Dec-24,10301.38,341.14,0.0343,16249,The Elder Scrolls® Online,306130
Nov-24,9960.24,-448.78,-0.0431,16563,The Elder Scrolls® Online,306130
Oct-24,10409.02,-241.47,-0.0227,17910,The Elder Scrolls® Online,306130
Sep-24,10650.49,-248.02,-0.0227999999999999,17131,The Elder Scrolls® Online,306130
Aug-24,10898.51,-676.43,-0.0584,18084,The Elder Scrolls® Online,306130
Jul-24,11574.94,-2843.18,-0.1972,19349,The Elder Scrolls® Online,306130
Jun-24,14418.12,622.31,0.0451,27405,The Elder Scrolls® Online,306130
May-24,13795.81,-3082.84,-0.1826,23327,The Elder Scrolls® Online,306130
Apr-24,16878.65,3246.18,0.2380999999999999,29898,The Elder Scrolls® Online,306130
Mar-24,13632.47,993.1,0.0786,22943,The Elder Scrolls® Online,306130
